"","ACCNIS","BUTBUT","MILMIG","ACCGEN","CIRCYA","ATHNOC","FALSUB","CIRAER","ASIOTU","STRALU","CIRPYG","MILMIL","CIRGAL","FALPER","GYPFUL","FALTIN","PERAPI"
"211252P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P04",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P05",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P06",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P08",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211252P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211271P10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P03",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P06",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211274P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211274P08",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211274P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211306P01",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P03",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211306P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211306P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P06",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211306P10",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"211374P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211374P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211374P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211374P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P06",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211452P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211491P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211493P01",1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211493P02",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211493P03",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211493P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211493P05",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211493P06",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211493P07",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211493P08",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211493P09",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211493P10",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211496P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P04",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P05",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P06",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P07",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P09",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211496P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P01",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P05",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P08",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211497P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P01",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P03",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P04",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P08",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211542P10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P08",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211555P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P02",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211559P03",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P04",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211559P07",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"211559P08",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211559P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211559P10",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211566P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211566P02",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211566P03",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"211566P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211566P05",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211566P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211566P07",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211566P08",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211566P09",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211566P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P01",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"211813P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P06",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211813P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211813P10",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"211993P01",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P04",0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211993P05",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P09",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211993P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211997P10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211999P03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P05",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P07",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P08",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211999P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P01",0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"212014P03",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P06",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"212014P07",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212014P08",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"212014P09",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"212014P10",0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P05",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"212091P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212091P10",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220037P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"220131P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P06",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220131P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230110P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P02",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P04",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P08",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230281P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P07",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230354P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P01",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P03",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230438P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"230443P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"230443P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230443P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P07",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230568P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P04",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"230575P05",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"230575P06",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"230575P07",0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"230575P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230575P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P08",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P09",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230579P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P05",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P06",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"230655P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230655P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P02",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P03",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P04",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P05",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P06",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"230679P07",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230679P10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P03",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P04",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P05",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"230729P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P09",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230729P10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230912P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230912P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230912P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P01",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P05",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"230913P06",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P07",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P09",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230913P10",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"230951P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230951P02",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230951P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231097P10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240990P01",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"240990P02",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
